video_id,analysis_json,projection,gate_spacing_m,camera_pitch_deg,p90_speed_kmh,median_speed_kmh,raw_correction_factor,auto_applied,unable_to_calibrate,reason,n_dynamic_frames
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,8.0,30.0,148761.19219258294,1585.603445571228,2704.7489489560535,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,10.0,0.0,156304.11561899824,1526.3417405678517,2841.8930112545136,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,10.0,10.0,156304.11561899824,1526.3417405678517,2841.8930112545136,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,10.0,20.0,156304.11561899824,1526.3417405678517,2841.8930112545136,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,10.0,30.0,156304.11561899824,1526.3417405678517,2841.8930112545136,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,12.0,0.0,162149.65027502834,1629.828667707969,2948.1754595459697,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,12.0,10.0,162149.65027502834,1629.828667707969,2948.1754595459697,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,12.0,20.0,162149.65027502834,1629.828667707969,2948.1754595459697,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,12.0,30.0,162149.65027502834,1629.828667707969,2948.1754595459697,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,14.0,0.0,166155.11737779187,1710.647076567101,3021.0021341416705,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,14.0,10.0,166155.11737779187,1710.647076567101,3021.0021341416705,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,14.0,20.0,166155.11737779187,1710.647076567101,3021.0021341416705,False,True,correction_exceeds_cap,463
2911,/Users/quan/Documents/personal/Stanford application project/artifacts/regression_20260214/new_model/2911_1765738746(Video in Original Quality)_analysis.json,homography,14.0,30.0,166155.11737779187,1710.647076567101,3021.0021341416705,False,True,correction_exceeds_cap,463
